campaign fb,filename,persoanl fb,id
['https://www.facebook.com/GarapatiForTexas'],Abhiram_Garapati.csv,https://www.facebook.com/abhiramcgarapati,abhiramcgarapati
['https://www.facebook.com/Carrick-Flynn-106386551959325'],Carrick_Flynn.csv,https://www.facebook.com/carrick.flynn,carrick.flynn
['https://www.facebook.com/Regan4Congress'],Regan_Deering.csv,https://www.facebook.com/regan.deering,regan.deering
['https://www.facebook.com/markpmeuser/'],Mark_Meuser.csv,https://www.facebook.com/MarkMeuser,MarkMeuser
['https://www.facebook.com/DrPanoKrokoChurchill'],Pano_Churchill.csv,https://www.facebook.com/pano.kroko,pano.kroko
['https://www.facebook.com/olivasrocks/'],Miguel_Olivas.csv,https://www.facebook.com/miguelolivasrocks,miguelolivasrocks
['https://www.facebook.com/veteranforchange/'],Chris_Auriemma.csv,https://www.facebook.com/chris.auriemma2,chris.auriemma2
['https://www.facebook.com/erik4pa'],Erik_Gerhardt.csv,https://www.facebook.com/erik.gerhardt.9,erik.gerhardt.9
['https://www.facebook.com/RikMehtaForNewJersey'],Rik_Mehta.csv,https://www.facebook.com/rikin.mehta.35,rikin.mehta.35
"['https://www.facebook.com/RickLaib2020/', 'https://www.facebook.com/RickLaib2020/']",Rick_Laib.csv,https://www.facebook.com/rick.laib,rick.laib
['https://www.facebook.com/MichaelKotickCA/'],Michael_Kotick.csv,https://www.facebook.com/KotickForCongress,KotickForCongress
['https://www.facebook.com/HolcombForIndiana/'],Eric_Holcomb.csv,https://www.facebook.com/eric.j.holcomb,eric.j.holcomb
[],Rick_Montoya.csv,https://www.facebook.com/rick.montoya.98,rick.montoya.98
[],Vernon_Jones.csv,https://www.facebook.com/vernon.jones.1694,vernon.jones.1694
['https://www.facebook.com/BerryForUSA'],Paul_Berry.csv,https://www.facebook.com/trey.berry.94,trey.berry.94
['https://www.facebook.com/palettaforcaassembly'],Jason_Paletta.csv,https://www.facebook.com/jasonpalettacasos2022,jasonpalettacasos2022
['https://www.facebook.com/beeler4congress/'],Jeffrey_Beeler.csv,https://www.facebook.com/profile.php?id=100009459716178,100009459716178
['https://www.facebook.com/faheem2022'],Mohammed_Faheem.csv,https://www.facebook.com/mohammed.faheem.927,mohammed.faheem.927
['https://www.facebook.com/Allen-Buckley-for-US-Senate-2020-101259545014580/'],Allen_Buckley.csv,https://www.facebook.com/allen.buckley.14,allen.buckley.14
[],Ronald_Harshaw.csv,https://www.facebook.com/profile.php?id=100008810292482,100008810292482
[],Shelley_Skellington.csv,https://www.facebook.com/shelley.skellington,shelley.skellington
['https://www.facebook.com/triciacothamfornc'],Patricia_Cotham.csv,https://www.facebook.com/tricia.cotham,tricia.cotham
['https://www.facebook.com/ErinCruzforCongress/'],Erin_Cruz.csv,https://www.facebook.com/theerincruz,theerincruz
[],Thomas_Madigan.csv,https://www.facebook.com/profile.php?id=100055948361450,100055948361450
['https://www.facebook.com/Biaggi4NY'],Alessandra_Biaggi.csv,https://www.facebook.com/AlessandraBiaggi,AlessandraBiaggi
['https://www.facebook.com/Ajforga-108775400654738/'],Alvin_Spitzner.csv,https://www.facebook.com/profile.php?id=707373019,707373019
['https://www.facebook.com/ElectBobCarrforUSSenate'],Bob_Carr.csv,https://www.facebook.com/bob.carr.for.senate,bob.carr.for.senate
['https://www.facebook.com/SayHaleYes/'],Christina_Hale.csv,https://www.facebook.com/halechristina,halechristina
['https://www.facebook.com/NathanDahm'],Nathan_Dahm.csv,https://www.facebook.com/dahm.nathan,dahm.nathan
['https://www.facebook.com/cole4congress'],Donald_Cole.csv,https://www.facebook.com/donald.e.cole,donald.e.cole
['https://www.facebook.com/sanchansmith/'],Sancha_Smith.csv,https://www.facebook.com/sanchahsmith,sanchahsmith
[],Mark_Gamba.csv,https://www.facebook.com/mark.gamba,mark.gamba
['https://www.facebook.com/triciaforwisconsin/'],Tricia_Zunker.csv,https://www.facebook.com/tricia.zunker,tricia.zunker
['https://www.facebook.com/BenDiamondFL/'],Ben_Diamond.csv,https://www.facebook.com/ben.diamond.562,ben.diamond.562
['https://www.facebook.com/culpforcongress'],Loren_Culp.csv,https://www.facebook.com/LorenCulpForGovernor,LorenCulpForGovernor
[],Jonathan_Polhemus.csv,https://www.facebook.com/jon.polhemus,jon.polhemus
['https://www.facebook.com/SteveDainesforMontana'],Steven_Daines.csv,https://www.facebook.com/steve.daines,steve.daines
['https://www.facebook.com/chaseforflorida/'],Todd_Chase.csv,https://www.facebook.com/todd.chase.10,todd.chase.10
['https://www.facebook.com/TheAndyHorning/'],Andrew_Horning.csv,https://www.facebook.com/thefreedomfarm,thefreedomfarm
['https://www.facebook.com/lilyzsenate2022'],Lijun_Zhou.csv,https://www.facebook.com/Lilyz8,Lilyz8
['https://www.facebook.com/Mathys4CA21'],Chris_Mathys.csv,https://www.facebook.com/chris.mathys.7543,chris.mathys.7543
['https://www.facebook.com/AnnforCongress/'],Ann_Ashford.csv,https://www.facebook.com/ann.f.ashford,ann.f.ashford
['https://www.facebook.com/ForThePeolple/'],Robbi_Gleichauf.csv,https://www.facebook.com/robbi.gleichauf,robbi.gleichauf
['https://www.facebook.com/TracyforCongress/'],Tracy_Lovvorn.csv,https://www.facebook.com/tracy.lovvorn.16,tracy.lovvorn.16
[],Aamir_Sultan.csv,https://www.facebook.com/asultan13,asultan13
['https://www.facebook.com/lauren4arkansas'],Lauren_Hays.csv,https://www.facebook.com/lauren.m.hays,lauren.m.hays
[],Salvador_Giove.csv,https://www.facebook.com/salvador.giove,salvador.giove
['https://www.facebook.com/MonicaTranelForCongress'],Monica_Tranel.csv,https://www.facebook.com/monica.tranel.3,monica.tranel.3
['https://www.facebook.com/people/Michelle-Botelho/100068533090450/'],Michelle_Botelho.csv,https://www.facebook.com/profile.php?id=100068533090450,100068533090450
['https://www.facebook.com/Cherif4Congress'],Cherif_Gacis.csv,https://www.facebook.com/cgacis1,cgacis1
[],Jarrett_Keohokalole.csv,https://www.facebook.com/jarrett.keohokalole,jarrett.keohokalole
[],Eric_Wallace.csv,https://www.facebook.com/eric.m.wallace,eric.m.wallace
['https://www.facebook.com/amun4senate/'],Akhenaten_Amun.csv,https://www.facebook.com/akhenatenhamun,akhenatenhamun
['https://www.facebook.com/TuckerForCongressNYC/'],Antoine_Tucker.csv,https://www.facebook.com/tony.montaga,tony.montaga
['https://www.facebook.com/votechuba'],Jon_Chuba.csv,https://www.facebook.com/jontchuba,jontchuba
['https://www.facebook.com/KateForCongress2020/'],Kate_Schroder.csv,https://www.facebook.com/kate.schroder.52,kate.schroder.52
['https://www.facebook.com/COLToddHeussner'],Todd_Heussner.csv,https://www.facebook.com/Todd.A.Heussner,Todd.A.Heussner
[],Marilyn_Miller.csv,https://www.facebook.com/marilyn.miller.5872,marilyn.miller.5872
['https://www.facebook.com/Tonyamillisforcongress/'],Tonya_Millis.csv,https://www.facebook.com/tonya.millis.10,tonya.millis.10
[],Tim_Aalders.csv,https://www.facebook.com/tim.aalders.9,tim.aalders.9
['https://www.facebook.com/EmmonsForCongress/'],John_Emmons.csv,https://www.facebook.com/john.w.emmons.5,john.w.emmons.5
[],Gina_Johnsen.csv,https://www.facebook.com/profile.php?id=1027179047,1027179047
[],Al_Deno.csv,https://www.facebook.com/al.deno.58,al.deno.58
['https://www.facebook.com/SarahforWI'],Sarah_Godlewski.csv,https://www.facebook.com/Sarah.A.Godlewski,Sarah.A.Godlewski
['https://www.facebook.com/NewDayForNJ'],Tricia_Flanagan.csv,https://www.facebook.com/tricia.flanagan1,tricia.flanagan1
['https://www.facebook.com/VoteGregLandsman'],Greg_Landsman.csv,https://www.facebook.com/glandsman,glandsman
['https://www.facebook.com/KraftForUSCongress'],Vicki_Kraft.csv,https://www.facebook.com/vicki.kraft.WA17Leg.District,vicki.kraft.WA17Leg.District
['https://www.facebook.com/valerieplameforcongress/'],Valerie_Plame.csv,https://www.facebook.com/valerie.elise.33,valerie.elise.33
['https://www.facebook.com/cwirth4congress'],Cynthia_Wirth.csv,https://www.facebook.com/cinde.wirth.5,cinde.wirth.5
[],Arturo_Reyes.csv,https://www.facebook.com/profile.php?id=100012146340192,100012146340192
['https://www.facebook.com/jeremyjbravo/'],Jeremy_Bravo.csv,https://www.facebook.com/jeremy.bravo1,jeremy.bravo1
[],Allison_Salinas.csv,https://www.facebook.com/allison.salinas.94064176,allison.salinas.94064176
['https://www.facebook.com/RobertJWittman/'],Robert_Wittman.csv,https://www.facebook.com/rob.wittman.54,rob.wittman.54
['https://www.facebook.com/FoxworthForCongress/'],Joshua_Foxworth.csv,https://www.facebook.com/theuttick,theuttick
['https://www.facebook.com/Craig-Ennis-for-Congress-100456527993820'],Craig_Ennis.csv,https://www.facebook.com/craig.ennis.3572,craig.ennis.3572
['https://www.facebook.com/KeithSwankforAmerica'],Keith_Swank.csv,https://www.facebook.com/keith.swank.92,keith.swank.92
['https://www.facebook.com/gendonbolduc/'],Donald_Bolduc.csv,https://www.facebook.com/don.bolduc.161,don.bolduc.161
['https://www.facebook.com/GenerallyIrritable'],Ericka_Redic.csv,https://www.facebook.com/ericka.bundy.1,ericka.bundy.1
['https://www.facebook.com/DrBurgessTX'],Michael_Burgess.csv,https://www.facebook.com/michaelcburgess/,michaelcburgess/
"['https://www.facebook.com/CaldwellforAmerica', 'https://www.facebook.com/CaldwellforAmerica']",Kevin_Caldwell.csv,https://www.facebook.com/kevin.caldwell.75491,kevin.caldwell.75491
['https://www.facebook.com/MarieNewmanIL06'],Marie_Newman.csv,https://www.facebook.com/marie.klaassennewman,marie.klaassennewman
['https://www.facebook.com/lambornforcongress'],Douglas_Lamborn.csv,https://www.facebook.com/profile.php?id=100005458785236,100005458785236
['https://www.facebook.com/AlishaKShelton'],Alisha_Shelton.csv,https://www.facebook.com/alisha.ford1,alisha.ford1
['https://www.facebook.com/ThomTillis/'],Thom_Tillis.csv,https://www.facebook.com/ThomTillisNC,ThomTillisNC
[],Chellie_Pingree.csv,https://www.facebook.com/chellie.pingree.5,chellie.pingree.5
['https://www.facebook.com/joinjustinaguilera/'],Justin_Aguilera.csv,https://www.facebook.com/gsitactical,gsitactical
['https://www.facebook.com/zephyr.ny'],Zephyr_Teachout.csv,https://www.facebook.com/zephyr.teachout,zephyr.teachout
[],Feena_Bonoan.csv,https://www.facebook.com/feena.dwiggins,feena.dwiggins
['https://www.facebook.com/Dr-Tobias-LaGrone-106127258217901'],Tobias_Lagrone.csv,https://www.facebook.com/tobias.lagrone.9,tobias.lagrone.9
['https://www.facebook.com/Speciale4VA/'],Thomas_Speciale.csv,https://www.facebook.com/thomas.speciale,thomas.speciale
['https://www.facebook.com/CalinaForCongress/'],Calina_Plotky.csv,https://www.facebook.com/profile.php?id=22624592,22624592
['https://www.facebook.com/KrishnaforCongress/'],Krishna_Bansal.csv,https://www.facebook.com/krishna.bansal.731,krishna.bansal.731
[],Elizabeth_Esty.csv,https://www.facebook.com/EstyforCongress,EstyforCongress
['https://www.facebook.com/BryanFlanneryForCongress'],Bryan_Flannery.csv,https://www.facebook.com/bryan.flannery.9,bryan.flannery.9
['https://www.facebook.com/XJ4DC/'],Xan_John.csv,https://www.facebook.com/ALEXANDERMICHAELJOHN,ALEXANDERMICHAELJOHN
['https://www.facebook.com/profile.php?id=100077528212164'],William_Barlow.csv,https://www.facebook.com/profile.php?id=100062244981115,100062244981115
[],Don_Grundmann.csv,https://www.facebook.com/don.j.grundmann,don.j.grundmann
[],Adriano_Espaillat.csv,https://www.facebook.com/RepAdrianoEspaillat,RepAdrianoEspaillat
['https://www.facebook.com/ErikaForCongress'],Erika_Benfield.csv,https://www.facebook.com/erika.benfield,erika.benfield
['https://www.facebook.com/SenatorAnthonyBouchard'],Anthony_Bouchard.csv,https://www.facebook.com/abouchard,abouchard
"['https://www.facebook.com/Wisdom4Congress/', 'https://www.facebook.com/Wisdom4Congress/', 'https://www.facebook.com/adelafalk2018/']",Adela_Wisdom.csv,https://www.facebook.com/falk.adela,falk.adela
[],Linda_Greenstein.csv,https://www.facebook.com/linda.greenstein.3,linda.greenstein.3
['https://www.facebook.com/Omari-Faulkner-For-Virginia-106141780845675/'],Omari_Faulkner.csv,https://www.facebook.com/omari.faulkner,omari.faulkner
[],Keith_Casey.csv,https://www.facebook.com/keith.casey.127,keith.casey.127
['https://www.facebook.com/drkathleenharder'],Kathleen_Harder.csv,https://www.facebook.com/kathleen.harder.31,kathleen.harder.31
[],Ryan_Gonzalez.csv,https://www.facebook.com/ryanglz,ryanglz
[],Scott_Sturgill.csv,https://www.facebook.com/scott.sturgill.1,scott.sturgill.1
['https://www.facebook.com/BognetforCongress'],Jim_Bognet.csv,https://www.facebook.com/jim.bognet.73,jim.bognet.73
['https://www.facebook.com/miles4ok5'],Miles_Rahimi.csv,https://www.facebook.com/Miles.Rahimi,Miles.Rahimi
['https://www.facebook.com/AC4Congress2020'],Adam_Christensen.csv,https://www.facebook.com/adam.christensen.92,adam.christensen.92
['https://www.facebook.com/Akinyemi-Agbede-for-US-Senate-2022-105905611120149/'],Akinyemi_Agbede.csv,https://www.facebook.com/akinyemi.agbede,akinyemi.agbede
[],Monte_Hodges.csv,https://www.facebook.com/monte.hodges1,monte.hodges1
['https://www.facebook.com/faulkner4congress'],William_Faulkner.csv,https://www.facebook.com/william.faulkner.90834,william.faulkner.90834
['https://www.facebook.com/ChantiaForWisconsin'],Chantia_Lewis.csv,https://www.facebook.com/chantia.lewis,chantia.lewis
['https://www.facebook.com/meltonforiowa'],Ryan_Melton.csv,https://www.facebook.com/ryan.appletonmelton,ryan.appletonmelton
['https://www.facebook.com/ElectSantamaria/'],Carlos_Santamaria.csv,https://www.facebook.com/carlos.santamaria.3762,carlos.santamaria.3762
['https://www.facebook.com/CarrollForIL11'],Mark_Carroll.csv,https://www.facebook.com/mark.j.carroll.9,mark.j.carroll.9
[],Brock_Pierce.csv,https://www.facebook.com/brockpierce,brockpierce
['https://www.facebook.com/KaiserForCongress/'],Gavin_Kaiser.csv,https://www.facebook.com/gavin.kaiser,gavin.kaiser
[],Cristos_Goodrow.csv,https://www.facebook.com/cristos,cristos
[],Scott_Franklin.csv,https://www.facebook.com/CScottFranklin,CScottFranklin
['https://www.facebook.com/AustinSearle2022/'],Austin_Searle.csv,https://www.facebook.com/Austin.Searle.5.5,Austin.Searle.5.5
['https://www.facebook.com/MarkAlfordKC/'],Mark_Alford.csv,https://www.facebook.com/mark.alford.125,mark.alford.125
['https://www.facebook.com/riceforcongress'],Maxwell_Rice.csv,https://www.facebook.com/maxarice,maxarice
['https://www.facebook.com/GeorgeBuckJrFL/'],George_Buck.csv,https://www.facebook.com/Georgebuckjr,Georgebuckjr
['https://www.facebook.com/VoteForArview/'],Timothy_Arview.csv,https://www.facebook.com/tim.arview,tim.arview
['https://www.facebook.com/chriscoons'],Christopher_Coons.csv,https://www.facebook.com/christopheracoons,christopheracoons
[],Robert_Tillman.csv,https://www.facebook.com/tillmanforcongress?ref=br_rs,tillmanforcongress?ref=br_rs
['https://www.facebook.com/PhilArballoforCongress/'],Phil_Arballo.csv,https://www.facebook.com/phil.arballo.1,phil.arballo.1
['https://www.facebook.com/CargileForCongress/'],Mike_Cargile.csv,https://www.facebook.com/mike.cargile.5,mike.cargile.5
['https://www.facebook.com/NCRayGerber/'],Raymond_Gerber.csv,https://www.facebook.com/tsptruspec,tsptruspec
['https://www.facebook.com/ArunaMillerForMD'],Aruna_Miller.csv,https://www.facebook.com/aruna.miller,aruna.miller
['https://www.facebook.com/Turkavage-for-Congress-1979559555627850/'],Robert_Turkavage.csv,https://www.facebook.com/robert.turkavage?ref=br_rs,robert.turkavage?ref=br_rs
[],Roderick_Sellers.csv,https://www.facebook.com/roderick.sellers.9,roderick.sellers.9
['https://www.facebook.com/Witt4Congress/'],Katie_Witt.csv,https://www.facebook.com/katie.m.witt,katie.m.witt
['https://www.facebook.com/TimBaxterNH'],Tim_Baxter.csv,https://www.facebook.com/timmy.baxter.5,timmy.baxter.5
[],Bobby_Lyons.csv,https://www.facebook.com/bobby.lyons.56211,bobby.lyons.56211
['https://www.facebook.com/conole4NY'],Francis_Conole.csv,https://www.facebook.com/fran.conole.1,fran.conole.1
[],Joe_Visconti.csv,https://www.facebook.com/joe.visconti.56,joe.visconti.56
['https://www.facebook.com/VoteSeanGale'],Sean_Gale.csv,https://www.facebook.com/sean.gale,sean.gale
[],Phillip_Shepard.csv,https://www.facebook.com/phillip.shepard.90,phillip.shepard.90
['https://www.facebook.com/AntonioPitoccoForCongress'],Antonio_Pitocco.csv,https://www.facebook.com/antonio.pitocco.549,antonio.pitocco.549
"['https://www.facebook.com/Colvin4Congress/', 'https://www.facebook.com/Colvin4Congress/']",Jesse_Colvin.csv,https://www.facebook.com/Colvin4Congress,Colvin4Congress
['https://www.facebook.com/PhamForCongress/'],Ethan_Pham.csv,https://www.facebook.com/ethanp.pham,ethanp.pham
['https://www.facebook.com/calfornc/'],Cal_Cunningham.csv,https://www.facebook.com/cal.cunningham.222,cal.cunningham.222
['https://www.facebook.com/gregmayefordc'],Greg_Maye.csv,https://www.facebook.com/greg.maye.7,greg.maye.7
['https://www.facebook.com/GreenfieldForIowa/'],Theresa_Greenfield.csv,https://www.facebook.com/theresa.greenfield.7,theresa.greenfield.7
['https://www.facebook.com/profile.php?id=100064759448650'],Benine_Hamdan.csv,https://www.facebook.com/profile.php?id=100007695737257,100007695737257
['https://www.facebook.com/allyforutah'],Ally_Isom.csv,https://www.facebook.com/allyson.isom,allyson.isom
['https://www.facebook.com/BillyRichardsonNC/'],William_Richardson.csv,https://www.facebook.com/william.richardson.54379,william.richardson.54379
['https://www.facebook.com/Claussforchange2020/'],Matthew_Clauss.csv,https://www.facebook.com/matt.clauss.9,matt.clauss.9
['https://www.facebook.com/JustinBurauForCongress'],Justin_Burau.csv,https://www.facebook.com/justin.burau,justin.burau
['https://www.facebook.com/brnoforaz'],Mark_Brnovich.csv,https://www.facebook.com/profile.php?id=100008776334116,100008776334116
['https://www.facebook.com/anitaforarizona/'],Anita_Malik.csv,https://www.facebook.com/anita.malik.982,anita.malik.982
['https://www.facebook.com/EricEarlyforCA/'],Eric_Early.csv,https://www.facebook.com/eric.early.35977,eric.early.35977
[],Chase_Oliver.csv,https://www.facebook.com/chaserusselloliver,chaserusselloliver
['https://www.facebook.com/MacKenzie-Thompson-104532241780294'],Mackenzie_Thompson.csv,https://www.facebook.com/profile.php?id=100044633052643,100044633052643
['https://www.facebook.com/stevebullockMT/'],Steve_Bullock.csv,https://www.facebook.com/steve.bullock.399,steve.bullock.399
[],Jeff_Woodard.csv,https://www.facebook.com/jeff.woodard.754,jeff.woodard.754
[],Elizabeth_Kreiselmaier.csv,https://www.facebook.com/elizabeth.kreiselmaier,elizabeth.kreiselmaier
[],William_Bailey.csv,https://www.facebook.com/william.bailey.14661,william.bailey.14661
['https://www.facebook.com/catalinaforcongress/'],Catalina_Lauf.csv,https://www.facebook.com/catalina.lauf.14,catalina.lauf.14
['https://www.facebook.com/jakepretot'],Jake_Pretot.csv,https://www.facebook.com/jake.e.pretot,jake.e.pretot
[],Steven_Schiffman.csv,https://www.facebook.com/profile.php?id=100011695475678,100011695475678
['https://www.facebook.com/NancyGoroffForCongress/'],Nancy_Goroff.csv,https://www.facebook.com/ngoroff,ngoroff
['https://www.facebook.com/GeorgetteForAssembly'],Georgette_Gomez.csv,https://www.facebook.com/georgette.gomez,georgette.gomez
['https://www.facebook.com/CarsonforCongress'],Andre_Carson.csv,https://www.facebook.com/andre.carson.7,andre.carson.7
['https://www.facebook.com/miciforsenate'],Aleksander_Mici.csv,https://www.facebook.com/aleksander.mici.7,aleksander.mici.7
[],Frank_Gilbert.csv,https://www.facebook.com/frank.gilbert.165,frank.gilbert.165
['https://www.facebook.com/TedHowzeForCongressCA10/'],Ted_Howze.csv,https://www.facebook.com/ted.howze,ted.howze
['https://www.facebook.com/DukeForCongress'],Duke_Buckner.csv,https://www.facebook.com/votedukebucknerforcongress,votedukebucknerforcongress
['https://www.facebook.com/MarcVeasey'],Marc_Veasey.csv,https://www.facebook.com/marc.veasey.1,marc.veasey.1
['https://www.facebook.com/JohnnyJJPresley/'],Johnny_Presley.csv,https://www.facebook.com/johnny.presley.3958,johnny.presley.3958
['https://www.facebook.com/votelacy/'],Eugene_Watson.csv,https://www.facebook.com/lacy.watson.946,lacy.watson.946
['https://www.facebook.com/gonzalesforcongress'],Christopher_Gonzales.csv,https://www.facebook.com/christopher.gonzales.9693,christopher.gonzales.9693
[],Christopher_Claytor.csv,https://www.facebook.com/christopher.claytor,christopher.claytor
['https://www.facebook.com/MorriseyWV/'],Patrick_Morrisey.csv,https://www.facebook.com/patrick.morrisey,patrick.morrisey
['https://www.facebook.com/laurenboebert'],Lauren_Boebert.csv,https://www.facebook.com/profile.php?id=1145323390,1145323390
['https://www.facebook.com/RVHoyos/'],Renee_Hoyos.csv,https://www.facebook.com/renee.hoyos,renee.hoyos
['https://www.facebook.com/MrLogemann'],Jonathan_Logemann.csv,https://www.facebook.com/profile.php?id=100018534194963,100018534194963
['https://www.facebook.com/HamiltonForTexas24th'],Darren_Hamilton.csv,https://www.facebook.com/darren.hamilton.121,darren.hamilton.121
['https://www.facebook.com/coybranscum/'],Coy_Branscum.csv,https://www.facebook.com/profile.php?id=100073934508922,100073934508922
['https://www.facebook.com/RalphNorman/'],Ralph_Norman.csv,https://www.facebook.com/ralph.norman.sc,ralph.norman.sc
[],Phillip_Beachy.csv,https://www.facebook.com/pdbeachy,pdbeachy
['https://www.facebook.com/MichelleSteelCA/'],Michelle_Steel.csv,https://www.facebook.com/TaxfighterMichelleSteel,TaxfighterMichelleSteel
['https://www.facebook.com/JoshEisenNY'],Josh_Eisen.csv,https://www.facebook.com/josh.eisen.902,josh.eisen.902
[],Matthew_Berg.csv,https://www.facebook.com/matticeberg,matticeberg
"['https://www.facebook.com/JT4CONGRESS/', 'https://www.facebook.com/JT4CONGRESS/']",Jacob_Thomas.csv,https://www.facebook.com/jacob.thomas.77715869,jacob.thomas.77715869
[],Patrick_Branco.csv,https://www.facebook.com/patickbranco,patickbranco
[],Austin_Rodill.csv,https://www.facebook.com/austin.rodill,austin.rodill
[],John_Briscoe.csv,https://www.facebook.com/john.briscoe.9275,john.briscoe.9275
['https://www.facebook.com/kidronpetersonforcongress'],Kidron_Peterson.csv,https://www.facebook.com/kidron.peterson,kidron.peterson
['https://www.facebook.com/Taher4Oregon'],Ibrahim_Taher.csv,https://www.facebook.com/ibrahima.shater,ibrahima.shater
[],Phil_Kurtz.csv,https://www.facebook.com/phil.kurtz.3,phil.kurtz.3
['https://www.facebook.com/aadlandforcolorado'],Erik_Aadland.csv,https://www.facebook.com/erik.aadland,erik.aadland
[],Mikki_Murray.csv,https://www.facebook.com/mikki.murray.5,mikki.murray.5
['https://www.facebook.com/NesbitforSenate/'],April_Nesbit.csv,https://www.facebook.com/april.nesbit.3,april.nesbit.3
['https://www.facebook.com/ArianastoCongress'],Peter_Arianas.csv,https://www.facebook.com/peter.arianas,peter.arianas
['https://www.facebook.com/DavidCurryGA/'],David_Curry.csv,https://www.facebook.com/DavidCurryRevComm,DavidCurryRevComm
[],Matt_Gaetz.csv,https://www.facebook.com/matthewgaetz,matthewgaetz
['https://www.facebook.com/SurdiForAssembly'],Kevin_Surdi.csv,https://www.facebook.com/kevin.surdi.3,kevin.surdi.3
['https://www.facebook.com/Haff4NC'],Grayson_Haff.csv,https://www.facebook.com/grayson.haff,grayson.haff
['https://www.facebook.com/WileyNickelNC'],Wiley_Nickel.csv,https://www.facebook.com/wiley.nickel,wiley.nickel
['https://www.facebook.com/perkinsforla/'],Adrian_Perkins.csv,https://www.facebook.com/profile.php?id=11902376,11902376
[],Jason_Gabehart.csv,https://www.facebook.com/jason.gabehart.9,jason.gabehart.9
['https://www.facebook.com/Grace-Granda-for-US-Senate-2022-104091291242083'],Grace_Granda.csv,https://www.facebook.com/profile.php?id=100010498061330,100010498061330
"['https://www.facebook.com/wvrcr/', 'https://www.facebook.com/wvrcr/']",Chris_Richardson.csv,https://www.facebook.com/chris.richardson.16144606,chris.richardson.16144606
[],Shawna_Roberts.csv,https://www.facebook.com/shawna.roberts.7927,shawna.roberts.7927
[],Kenneth_Medenbach.csv,https://www.facebook.com/kenneth.medenbach,kenneth.medenbach
[],Sharelle_Mendenhall.csv,https://www.facebook.com/sharelle.smith.3,sharelle.smith.3
['https://www.facebook.com/lee4liberty/'],Aaron_Lee.csv,https://www.facebook.com/profile.php?id=100031549786184,100031549786184
[],Ross_Leone.csv,https://www.facebook.com/ross.leone.96,ross.leone.96
['https://www.facebook.com/KokeshForNotPresident/'],Adam_Kokesh.csv,https://www.facebook.com/adamcharleskokesh,adamcharleskokesh
['https://www.facebook.com/sitesforcongress/'],Jeffrey_Sites.csv,https://www.facebook.com/jeffrey.sites.5,jeffrey.sites.5
['https://www.facebook.com/kowalforcongress'],Daniel_Kowal.csv,https://www.facebook.com/daniel.kowal.98,daniel.kowal.98
['https://www.facebook.com/LoriTrahanMA/'],Lori_Trahan.csv,https://www.facebook.com/latrahan,latrahan
[],Chris_Lauzen.csv,https://www.facebook.com/ChrisLauzen,ChrisLauzen
['https://www.facebook.com/ElectBrandonHood/'],Brandon_Hood.csv,https://www.facebook.com/brandon.w.hood,brandon.w.hood
['https://www.facebook.com/VoteBradLanning/'],Bradley_Lanning.csv,https://www.facebook.com/BradlLanningForCongress,BradlLanningForCongress
[],Michael_Moates.csv,https://www.facebook.com/realmichaelmoates,realmichaelmoates
['https://www.facebook.com/Scheirmanforcongress'],Elliott_Scheirman.csv,https://www.facebook.com/erscheirman,erscheirman
['https://www.facebook.com/AmodeiForNevada/'],Mark_Amodei.csv,https://www.facebook.com/mark.amodei.1,mark.amodei.1
['https://www.facebook.com/replorisaine'],Lori_Saine.csv,https://www.facebook.com/lorisaine,lorisaine
[],Angie_Chirino.csv,https://www.facebook.com/achirino,achirino
['https://www.facebook.com/Barone4Congress2018/'],Roger_Barone.csv,https://www.facebook.com/roger.barone.92,roger.barone.92
['https://www.facebook.com/realJeffZink'],Jeffrey_Zink.csv,https://www.facebook.com/realJeffZink4Congress,realJeffZink4Congress
[],Michael_Tolar.csv,https://www.facebook.com/Michael.Tolar6,Michael.Tolar6
"['https://www.facebook.com/danyellforcongress/', 'https://www.facebook.com/Danyell-Lanier-for-Collin-County-Judge-179050672833525/']",Danyell_Lanier.csv,https://www.facebook.com/danyella.white.1,danyella.white.1
['https://www.facebook.com/KevinDellickerforCongress'],Kevin_Dellicker.csv,https://www.facebook.com/kevin.dellicker.1,kevin.dellicker.1
"['https://www.facebook.com/KerryMcKennon2020/', 'https://www.facebook.com/McKennon2020/']",Kerry_Mckennon.csv,https://www.facebook.com/kdouglasmckennon,kdouglasmckennon
[],Radhakrishna_Mohan.csv,https://www.facebook.com/profile.php?id=100017859720881,100017859720881
['https://www.facebook.com/WillSheehan4Congress/?ref=br_rs'],Will_Sheehan.csv,https://www.facebook.com/sheehan.usna06,sheehan.usna06
[],Annie_Black.csv,https://www.facebook.com/annie.black.733,annie.black.733
['https://www.facebook.com/tayfunselenpolitical'],Tayfun_Selen.csv,https://www.facebook.com/tayfunselen,tayfunselen
['https://www.facebook.com/KimberlyNKlacik/'],Kimberly_Klacik.csv,https://www.facebook.com/KimberlyKlacik7,KimberlyKlacik7
['https://www.facebook.com/profile.php?id=100078226226972'],Donald_Rients.csv,https://www.facebook.com/don.rients,don.rients
['https://www.facebook.com/daniel.hendricks.5454'],Daniel_Hendricks.csv,https://www.facebook.com/dan.hendricks.3597,dan.hendricks.3597
['https://www.facebook.com/CitizensForScottCaine'],Scott_Caine.csv,https://www.facebook.com/scottcaineFL,scottcaineFL
