post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,header
5177675539013703,"Is it District 6, or District 12? Hunger for Radioactive Fertilizers contaminating your food? Not a game we want to play with our children's lives!

#RadioactiveCity #IdahoLaw","Is it District 6, or District 12? Hunger for Radioactive Fertilizers contaminating your food? Not a game we want to play with our children's lives!

#RadioactiveCity #IdahoLaw",,,2022-06-19 03:08:31,,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/289000300_577943550515403_6015376012018204004_n.png?_nc_cat=101&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=oHNUJKfaPZ0AX8w-kUE&_nc_ht=scontent-sea1-1.xx&oh=00_AT8azdR37qYop1fSX_enTDLygnsMqlselbDrglQsCb5fHw&oe=62B43929,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/289000300_577943550515403_6015376012018204004_n.png?stp=dst-png_s320x320&_nc_cat=101&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=oHNUJKfaPZ0AX8w-kUE&_nc_ht=scontent-sea1-1.xx&oh=00_AT9CxTjV-MF2Lyr3SPMiPTyOLOpd2RTHaaIR7fpYLtFWcg&oe=62B43929,['https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/289000300_577943550515403_6015376012018204004_n.png?_nc_cat=101&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=oHNUJKfaPZ0AX8w-kUE&_nc_ht=scontent-sea1-1.xx&oh=00_AT8azdR37qYop1fSX_enTDLygnsMqlselbDrglQsCb5fHw&oe=62B43929'],"['May be an image of 1 person and text that says \'Minute with Maggie Recorded live Southeastern daho Public Health RCPH Radioactive City magyie Mahn SIPH Director 10:05 15:20 Wow Comment Share others Idaho Senate 1:12 Health? Most Radioactive City the World. particulates available children cross Radioactive city, more Commented by Idaho Comments relevant Rayleen Earney 15:04 helpful think we may be drowning airborne uranium Most Radioactive Places: Live, Work, and Play Edited Reply Why daho Department, especially District 6th Southeastern Idaho bumped out th most devastating health concerns. When will perform duty with cancer studies Radioactive City? The Phos Babies"" LUDS\'']",['https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/289000300_577943550515403_6015376012018204004_n.png?stp=dst-png_s320x320&_nc_cat=101&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=oHNUJKfaPZ0AX8w-kUE&_nc_ht=scontent-sea1-1.xx&oh=00_AT9CxTjV-MF2Lyr3SPMiPTyOLOpd2RTHaaIR7fpYLtFWcg&oe=62B43929'],"['May be an image of 1 person and text that says \'Minute with Maggie Recorded live Southeastern daho Public Health RCPH Radioactive City magyie Mahn SIPH Director 10:05 15:20 Wow Comment Share others Idaho Senate 1:12 Health? Most Radioactive City the World. particulates available children cross Radioactive city, more Commented by Idaho Comments relevant Rayleen Earney 15:04 helpful think we may be drowning airborne uranium Most Radioactive Places: Live, Work, and Play Edited Reply Why daho Department, especially District 6th Southeastern Idaho bumped out th most devastating health concerns. When will perform duty with cancer studies Radioactive City? The Phos Babies"" LUDS\'']",,,,,,,,,,0,0,0,https://facebook.com/100003139235189/posts/5177675539013703,,"[{'link': '/hashtag/radioactivecity?refid=17&_ft_=qid.-6130076666331178742%3Amf_story_key.5177675539013703%3Atop_level_post_id.5177675539013703%3Atl_objid.5177675539013703%3Acontent_owner_id_new.100003139235189%3Aoriginal_content_id.577944693848622%3Aoriginal_content_owner_id.103813127928450%3Athrowback_story_fbid.5177675539013703%3Apage_id.103813127928450%3Aphoto_id.577943553848736%3Astory_location.4%3Aattached_story_attachment_style.photo%3Aott.AX9l2fDDNDEJzLw4%3Asty.22%3Aapp_id.2220391788200892%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apos.1%3Apage_insights.%7B%22103813127928450%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100003139235189%2C%22attached_story%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A103813127928450%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1655603719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B577944693848622%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100003139235189%2C%22page_id%22%3A103813127928450%2C%22post_id%22%3A577944693848622%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.100003139235189%3Aprofile_relationship_type.6%3Aactrs.100003139235189%3Atds_flgs.3%3Athid.100003139235189%3A306061129499414%3A2%3A0%3A1656658799%3A4053662013023091435%3A%3A%3Aftmd_400706.111111l&__tn__=%2AsH-R', 'text': '#RadioactiveCity'}, {'link': '/hashtag/idaholaw?refid=17&_ft_=qid.-6130076666331178742%3Amf_story_key.5177675539013703%3Atop_level_post_id.5177675539013703%3Atl_objid.5177675539013703%3Acontent_owner_id_new.100003139235189%3Aoriginal_content_id.577944693848622%3Aoriginal_content_owner_id.103813127928450%3Athrowback_story_fbid.5177675539013703%3Apage_id.103813127928450%3Aphoto_id.577943553848736%3Astory_location.4%3Aattached_story_attachment_style.photo%3Aott.AX9l2fDDNDEJzLw4%3Asty.22%3Aapp_id.2220391788200892%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apos.1%3Apage_insights.%7B%22103813127928450%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100003139235189%2C%22attached_story%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A103813127928450%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1655603719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B577944693848622%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100003139235189%2C%22page_id%22%3A103813127928450%2C%22post_id%22%3A577944693848622%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.100003139235189%3Aprofile_relationship_type.6%3Aactrs.100003139235189%3Atds_flgs.3%3Athid.100003139235189%3A306061129499414%3A2%3A0%3A1656658799%3A4053662013023091435%3A%3A%3Aftmd_400706.111111l&__tn__=%2AsH-R', 'text': '#IdahoLaw'}]",100003139235189,Idaho Loraxx,https://facebook.com/Idaho.Loraxx?lst=100006565235294%3A100003139235189%3A1655626108&refid=17&_ft_=qid.-6130076666331178742%3Amf_story_key.5177675539013703%3Atop_level_post_id.5177675539013703%3Atl_objid.5177675539013703%3Acontent_owner_id_new.100003139235189%3Aoriginal_content_id.577944693848622%3Aoriginal_content_owner_id.103813127928450%3Athrowback_story_fbid.5177675539013703%3Apage_id.103813127928450%3Aphoto_id.577943553848736%3Astory_location.4%3Aattached_story_attachment_style.photo%3Aott.AX9l2fDDNDEJzLw4%3Asty.22%3Aapp_id.2220391788200892%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apos.1%3Apage_insights.%7B%22103813127928450%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100003139235189%2C%22attached_story%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A103813127928450%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1655603719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B577944693848622%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100003139235189%2C%22page_id%22%3A103813127928450%2C%22post_id%22%3A577944693848622%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.100003139235189%3Aprofile_relationship_type.6%3Aactrs.100003139235189%3Atds_flgs.3%3Athid.100003139235189%3A306061129499414%3A2%3A0%3A1656658799%3A4053662013023091435%3A%3A%3Aftmd_400706.111111l&__tn__=C-R,False,,577944693848622,2022-06-19 02:08:34,103813127928450,Idaho Meme News,https://facebook.com/story.php?story_fbid=577944693848622&id=103813127928450,True,,,,,,"[{'name': 'Idaho Meme News', 'link': '/IdahoMemeNews/?refid=17&_ft_=qid.-6130076666331178742%3Amf_story_key.5177675539013703%3Atop_level_post_id.5177675539013703%3Atl_objid.5177675539013703%3Acontent_owner_id_new.100003139235189%3Aoriginal_content_id.577944693848622%3Aoriginal_content_owner_id.103813127928450%3Athrowback_story_fbid.5177675539013703%3Apage_id.103813127928450%3Aphoto_id.577943553848736%3Astory_location.4%3Aattached_story_attachment_style.photo%3Aott.AX9l2fDDNDEJzLw4%3Asty.22%3Aapp_id.2220391788200892%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apos.1%3Apage_insights.%7B%22103813127928450%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100003139235189%2C%22attached_story%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A103813127928450%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1655603719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B577944693848622%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100003139235189%2C%22page_id%22%3A103813127928450%2C%22post_id%22%3A577944693848622%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.100003139235189%3Aprofile_relationship_type.6%3Aactrs.100003139235189%3Atds_flgs.3%3Athid.100003139235189%3A306061129499414%3A2%3A0%3A1656658799%3A4053662013023091435%3A%3A%3Aftmd_400706.111111l&__tn__=CH-R'}]",103813127928450,,577943553848736,['577943553848736'],False,Idaho Loraxx
5177675202347070,"Is it District 6, or District 12? Hunger for Radioactive Fertilizers contaminating your food? Not a game we want to play with our children's lives!

#RadioactiveCity #IdahoLaw","Is it District 6, or District 12? Hunger for Radioactive Fertilizers contaminating your food? Not a game we want to play with our children's lives!

#RadioactiveCity #IdahoLaw",,,2022-06-19 03:08:34,,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/289000300_577943550515403_6015376012018204004_n.png?_nc_cat=101&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=oHNUJKfaPZ0AX8w-kUE&_nc_ht=scontent-sea1-1.xx&oh=00_AT8azdR37qYop1fSX_enTDLygnsMqlselbDrglQsCb5fHw&oe=62B43929,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/289000300_577943550515403_6015376012018204004_n.png?stp=dst-png_s320x320&_nc_cat=101&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=oHNUJKfaPZ0AX8w-kUE&_nc_ht=scontent-sea1-1.xx&oh=00_AT9CxTjV-MF2Lyr3SPMiPTyOLOpd2RTHaaIR7fpYLtFWcg&oe=62B43929,['https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/289000300_577943550515403_6015376012018204004_n.png?_nc_cat=101&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=oHNUJKfaPZ0AX8w-kUE&_nc_ht=scontent-sea1-1.xx&oh=00_AT8azdR37qYop1fSX_enTDLygnsMqlselbDrglQsCb5fHw&oe=62B43929'],"['May be an image of 1 person and text that says \'Minute with Maggie Recorded live Southeastern daho Public Health RCPH Radioactive City magyie Mahn SIPH Director 10:05 15:20 Wow Comment Share others Idaho Senate 1:12 Health? Most Radioactive City the World. particulates available children cross Radioactive city, more Commented by Idaho Comments relevant Rayleen Earney 15:04 helpful think we may be drowning airborne uranium Most Radioactive Places: Live, Work, and Play Edited Reply Why daho Department, especially District 6th Southeastern Idaho bumped out th most devastating health concerns. When will perform duty with cancer studies Radioactive City? The Phos Babies"" LUDS\'']",['https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/289000300_577943550515403_6015376012018204004_n.png?stp=dst-png_s320x320&_nc_cat=101&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=oHNUJKfaPZ0AX8w-kUE&_nc_ht=scontent-sea1-1.xx&oh=00_AT9CxTjV-MF2Lyr3SPMiPTyOLOpd2RTHaaIR7fpYLtFWcg&oe=62B43929'],"['May be an image of 1 person and text that says \'Minute with Maggie Recorded live Southeastern daho Public Health RCPH Radioactive City magyie Mahn SIPH Director 10:05 15:20 Wow Comment Share others Idaho Senate 1:12 Health? Most Radioactive City the World. particulates available children cross Radioactive city, more Commented by Idaho Comments relevant Rayleen Earney 15:04 helpful think we may be drowning airborne uranium Most Radioactive Places: Live, Work, and Play Edited Reply Why daho Department, especially District 6th Southeastern Idaho bumped out th most devastating health concerns. When will perform duty with cancer studies Radioactive City? The Phos Babies"" LUDS\'']",,,,,,,,,,0,0,0,https://facebook.com/100003139235189/posts/5177675202347070,,"[{'link': '/hashtag/radioactivecity?refid=17&_ft_=qid.-6130076666189727124%3Amf_story_key.5177675202347070%3Atop_level_post_id.5177675202347070%3Atl_objid.5177675202347070%3Acontent_owner_id_new.100003139235189%3Aoriginal_content_id.577944693848622%3Aoriginal_content_owner_id.103813127928450%3Athrowback_story_fbid.5177675202347070%3Apage_id.103813127928450%3Aphoto_id.577943553848736%3Astory_location.4%3Aattached_story_attachment_style.photo%3Aott.AX9l2fDDNDEJzLw4%3Asty.22%3Aapp_id.2220391788200892%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apos.1%3Apage_insights.%7B%22103813127928450%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100003139235189%2C%22attached_story%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A103813127928450%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1655603719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B577944693848622%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100003139235189%2C%22page_id%22%3A103813127928450%2C%22post_id%22%3A577944693848622%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.100003139235189%3Aprofile_relationship_type.6%3Aactrs.100003139235189%3Atds_flgs.3%3Athid.100003139235189%3A306061129499414%3A2%3A0%3A1656658799%3A286842068383151663%3A%3A%3Aftmd_400706.111111l&__tn__=%2AsH-R', 'text': '#RadioactiveCity'}, {'link': '/hashtag/idaholaw?refid=17&_ft_=qid.-6130076666189727124%3Amf_story_key.5177675202347070%3Atop_level_post_id.5177675202347070%3Atl_objid.5177675202347070%3Acontent_owner_id_new.100003139235189%3Aoriginal_content_id.577944693848622%3Aoriginal_content_owner_id.103813127928450%3Athrowback_story_fbid.5177675202347070%3Apage_id.103813127928450%3Aphoto_id.577943553848736%3Astory_location.4%3Aattached_story_attachment_style.photo%3Aott.AX9l2fDDNDEJzLw4%3Asty.22%3Aapp_id.2220391788200892%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apos.1%3Apage_insights.%7B%22103813127928450%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100003139235189%2C%22attached_story%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A103813127928450%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1655603719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B577944693848622%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100003139235189%2C%22page_id%22%3A103813127928450%2C%22post_id%22%3A577944693848622%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.100003139235189%3Aprofile_relationship_type.6%3Aactrs.100003139235189%3Atds_flgs.3%3Athid.100003139235189%3A306061129499414%3A2%3A0%3A1656658799%3A286842068383151663%3A%3A%3Aftmd_400706.111111l&__tn__=%2AsH-R', 'text': '#IdahoLaw'}]",100003139235189,Idaho Loraxx,https://facebook.com/Idaho.Loraxx?lst=100006565235294%3A100003139235189%3A1655626108&refid=17&_ft_=qid.-6130076666189727124%3Amf_story_key.5177675202347070%3Atop_level_post_id.5177675202347070%3Atl_objid.5177675202347070%3Acontent_owner_id_new.100003139235189%3Aoriginal_content_id.577944693848622%3Aoriginal_content_owner_id.103813127928450%3Athrowback_story_fbid.5177675202347070%3Apage_id.103813127928450%3Aphoto_id.577943553848736%3Astory_location.4%3Aattached_story_attachment_style.photo%3Aott.AX9l2fDDNDEJzLw4%3Asty.22%3Aapp_id.2220391788200892%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apos.1%3Apage_insights.%7B%22103813127928450%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100003139235189%2C%22attached_story%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A103813127928450%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1655603719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B577944693848622%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100003139235189%2C%22page_id%22%3A103813127928450%2C%22post_id%22%3A577944693848622%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.100003139235189%3Aprofile_relationship_type.6%3Aactrs.100003139235189%3Atds_flgs.3%3Athid.100003139235189%3A306061129499414%3A2%3A0%3A1656658799%3A286842068383151663%3A%3A%3Aftmd_400706.111111l&__tn__=C-R,False,,577944693848622,2022-06-19 02:08:38,103813127928450,Idaho Meme News,https://facebook.com/story.php?story_fbid=577944693848622&id=103813127928450,True,,,,,,"[{'name': 'Idaho Meme News', 'link': '/IdahoMemeNews/?refid=17&_ft_=qid.-6130076666189727124%3Amf_story_key.5177675202347070%3Atop_level_post_id.5177675202347070%3Atl_objid.5177675202347070%3Acontent_owner_id_new.100003139235189%3Aoriginal_content_id.577944693848622%3Aoriginal_content_owner_id.103813127928450%3Athrowback_story_fbid.5177675202347070%3Apage_id.103813127928450%3Aphoto_id.577943553848736%3Astory_location.4%3Aattached_story_attachment_style.photo%3Aott.AX9l2fDDNDEJzLw4%3Asty.22%3Aapp_id.2220391788200892%3Aattached_story_type.EntStatusCreationStory%3Aattached_story_attachment_type.MediaAttachment%3Apos.1%3Apage_insights.%7B%22103813127928450%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100003139235189%2C%22attached_story%22%3A%7B%22page_id%22%3A103813127928450%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A103813127928450%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1655603719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B577944693848622%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100003139235189%2C%22page_id%22%3A103813127928450%2C%22post_id%22%3A577944693848622%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.100003139235189%3Aprofile_relationship_type.6%3Aactrs.100003139235189%3Atds_flgs.3%3Athid.100003139235189%3A306061129499414%3A2%3A0%3A1656658799%3A286842068383151663%3A%3A%3Aftmd_400706.111111l&__tn__=CH-R'}]",103813127928450,,577943553848736,['577943553848736'],False,Idaho Loraxx
